source,target,type
5433,6894,directed
3207,4269,directed
297,7991,directed
7991,4269,directed
6079,8513,directed
8513,2816,directed
2816,7822,directed
7714,9198,directed
9198,8429,directed
6659,5000,directed
5000,1353,directed
1353,6280,directed
8567,5651,directed
5651,4269,directed
9154,5694,directed
5651,4269,directed
9549,3609,directed
3609,1651,directed
9050,5988,directed
5988,2099,directed
8328,2512,directed
2512,1912,directed
1979,5626,directed
5626,6617,directed
9473,2901,directed
2901,8738,directed
8738,3985,directed
3621,5742,directed
5742,9516,directed
9516,5988,directed
5752,4269,directed
3748,229,directed
2734,5585,directed
5585,7773,directed
7773,1731,directed
1487,2003,directed
7497,7991,directed
7991,4269,directed
3621,490,directed
490,5988,directed
5988,4746,directed
4746,6730,directed
6730,3171,directed
2555,5674,directed
3355,3621,directed
3621,1534,directed
6729,4073,directed
6106,3416,directed
9467,3353,directed
2500,1701,directed
1701,5121,directed
5121,8739,directed
8739,4554,directed
8711,4984,directed
4984,5742,directed
5742,7905,directed
7905,5988,directed
3199,2454,directed
2454,3056,directed
3056,3985,directed
3985,8520,directed
8520,7905,directed
7905,3057,directed
3057,7166,directed
7166,2512,directed
2512,1912,directed
6437,9408,directed
9408,2384,directed
2384,2901,directed
2901,8517,directed
3621,826,directed
826,5988,directed
5988,1323,directed
1323,2746,directed
2746,4741,directed
6153,5352,directed
5352,5742,directed
5742,3909,directed
3909,7773,directed
7773,2746,directed
8328,7184,directed
7184,5878,directed
4566,4152,directed
8011,4988,directed
4988,7627,directed
7627,1688,directed
5121,2044,directed
2044,9198,directed
9198,8429,directed
8812,2063,directed
2819,6434,directed
6434,4526,directed
2564,3004,directed
3004,1305,directed
1305,6111,directed
378,7676,directed
7676,8328,directed
8328,378,directed
378,5822,directed
2270,3985,directed
3985,8284,directed
8284,8013,directed
2689,5109,directed
5109,2901,directed
2901,6514,directed
4215,8053,directed
7942,5056,directed
1731,2734,directed
7270,5218,directed
6518,4531,directed
3621,5742,directed
5742,9516,directed
9516,5988,directed
9549,9252,directed
9252,9572,directed
2734,4269,directed
8328,5000,directed
5000,3571,directed
3571,2901,directed
2901,4210,directed
826,2251,directed
2251,5807,directed
5807,3284,directed
3284,8172,directed
8172,6081,directed
6081,8860,directed
2454,2816,directed
2816,3409,directed
8859,2614,directed
4531,6518,directed
6518,1071,directed
1071,8841,directed
3969,7184,directed
7184,9546,directed
9546,5840,directed
5651,7835,directed
7835,3056,directed
3056,4481,directed
655,2655,directed
7369,7608,directed
7608,3056,directed
3056,1900,directed
2843,2506,directed
2874,9050,directed
2541,2746,directed
2746,2551,directed
2551,837,directed
395,2568,directed
5121,7904,directed
7904,7507,directed
7507,4209,directed
6730,5910,directed
5910,7608,directed
7608,7991,directed
7033,7905,directed
7905,8955,directed
8955,2044,directed
2044,115,directed
7446,2063,directed
3799,2834,directed
2834,9436,directed
7591,4531,directed
4531,152,directed
152,4791,directed
4791,1972,directed
3297,721,directed
721,2422,directed
5121,2044,directed
2044,5609,directed
8739,7822,directed
7822,4692,directed
4692,4022,directed
4022,6736,directed
6736,5223,directed
5223,6284,directed
6349,205,directed
266,4555,directed
4555,7566,directed
3358,4944,directed
4944,6328,directed
837,2415,directed
2415,726,directed
726,2241,directed
9549,3588,directed
3588,3114,directed
3114,7184,directed
7591,6928,directed
6928,8242,directed
8242,7291,directed
7291,1487,directed
2103,4269,directed
7747,6888,directed
2270,3985,directed
1385,1773,directed
7369,2122,directed
3358,9097,directed
3621,5742,directed
5742,9516,directed
9516,5988,directed
2834,7524,directed
7524,4741,directed
4789,2044,directed
2044,6894,directed
6894,5433,directed
3538,4526,directed
4526,5000,directed
5000,6507,directed
6507,2901,directed
2901,5222,directed
7110,8514,directed
7369,6527,directed
3284,289,directed
2055,8670,directed
8670,429,directed
9549,7890,directed
7890,359,directed
5927,2415,directed
7110,39,directed
39,9274,directed
1257,9154,directed
9269,672,directed
2201,6755,directed
7608,7883,directed
3201,8639,directed
8639,4526,directed
1946,5651,directed
5651,4269,directed
8063,2216,directed
2216,6434,directed
6434,7608,directed
7110,8514,directed
4077,8162,directed
8829,7033,directed
1197,9115,directed
5121,2044,directed
2044,673,directed
673,3056,directed
3056,9375,directed
3825,6587,directed
398,5651,directed
5651,4269,directed
5609,3985,directed
5549,3190,directed
6153,420,directed
420,8172,directed
8172,826,directed
7193,7033,directed
2819,3343,directed
3343,2450,directed
2450,1341,directed
1341,8242,directed
8242,2819,directed
6932,3969,directed
3969,7184,directed
4817,6349,directed
6349,9197,directed
3621,2593,directed
2593,2707,directed
2454,8514,directed
2454,7985,directed
7985,4269,directed
4269,4995,directed
4995,8739,directed
8739,826,directed
3985,7905,directed
7905,1678,directed
4269,9431,directed
9431,1353,directed
1353,6448,directed
6448,9322,directed
9322,3897,directed
4341,7608,directed
6609,4526,directed
9533,726,directed
6272,5651,directed
2180,9115,directed
5694,4531,directed
4531,8345,directed
5109,3621,directed
3621,2593,directed
3621,5742,directed
108,5651,directed
672,5967,directed
8328,378,directed
378,7166,directed
7166,7606,directed
7606,420,directed
420,826,directed
8924,8322,directed
8322,2901,directed
2901,3199,directed
3199,2073,directed
8739,8711,directed
8711,8410,directed
8410,2789,directed
2856,5235,directed
313,9607,directed
9607,4526,directed
3641,1741,directed
826,3171,directed
3171,8172,directed
7870,3057,directed
3057,2928,directed
2551,6704,directed
6704,5243,directed
5243,7822,directed
850,4230,directed
4230,411,directed
8258,12,directed
1411,2343,directed
289,1913,directed
1913,4269,directed
6416,837,directed
837,2532,directed
2532,3240,directed
3240,8860,directed
7870,1031,directed
1031,6895,directed
6895,9484,directed
3816,7600,directed
7110,9162,directed
5194,2281,directed
2281,8520,directed
8520,4944,directed
5742,104,directed
104,7591,directed
2483,2044,directed
2044,5411,directed
5411,7245,directed
7245,8429,directed
2454,7663,directed
3410,6079,directed
8328,4984,directed
4984,5742,directed
5742,6074,directed
6074,1972,directed
5949,7291,directed
7291,8670,directed
9549,3056,directed
3056,3951,directed
3951,7869,directed
7869,1850,directed
2270,3985,directed
3227,4741,directed
7591,7905,directed
7905,5567,directed
5567,3056,directed
3056,6470,directed
2122,4889,directed
7033,1676,directed
8011,1279,directed
1279,787,directed
787,1430,directed
1430,9516,directed
9516,1594,directed
5686,7184,directed
7184,115,directed
115,7589,directed
7589,7342,directed
7342,8242,directed
8242,5840,directed
8011,8328,directed
8328,7890,directed
7890,8643,directed
8643,3201,directed
3201,4401,directed
4401,1829,directed
5931,7201,directed
7201,2589,directed
1526,602,directed
3827,2734,directed
3881,3262,directed
7135,8986,directed
8986,5506,directed
8717,4533,directed
4533,2541,directed
9549,7890,directed
7890,7676,directed
7676,8403,directed
8403,2789,directed
2789,7890,directed
7890,607,directed
607,6492,directed
8974,430,directed
8328,8971,directed
8971,4583,directed
4583,8514,directed
8514,4741,directed
6704,488,directed
488,3221,directed
3221,3056,directed
3056,115,directed
3615,8381,directed
8381,8011,directed
8011,543,directed
4099,2593,directed
2593,4175,directed
6416,7041,directed
7041,8860,directed
7679,8520,directed
8520,4944,directed
9203,380,directed
380,3056,directed
3056,246,directed
2331,6286,directed
8326,8739,directed
289,7964,directed
3207,4269,directed
7446,1373,directed
1373,4531,directed
4531,5651,directed
1762,3056,directed
3056,1491,directed
7194,877,directed
6518,709,directed
709,7890,directed
7890,457,directed
4148,3991,directed
4526,4531,directed
4531,1366,directed
1366,2551,directed
2551,6954,directed
8279,3955,directed
1355,5194,directed
9030,8388,directed
8388,2253,directed
2253,1972,directed
8085,8739,directed
7369,7771,directed
9051,7430,directed
3621,826,directed
826,8218,directed
8218,8346,directed
8346,7854,directed
7854,2746,directed
2746,8063,directed
9583,8910,directed
8910,8242,directed
8242,8739,directed
8739,7869,directed
6645,1489,directed
2099,1096,directed
1096,4741,directed
74,8013,directed
8013,7184,directed
7755,2589,directed
7165,6684,directed
1762,332,directed
332,2618,directed
2618,6126,directed
5742,8307,directed
8307,3056,directed
3056,1203,directed
8011,1801,directed
4128,6894,directed
6894,463,directed
5899,8242,directed
8242,6041,directed
6041,2369,directed
9181,9230,directed
9230,115,directed
5433,6111,directed
6111,3056,directed
3056,1972,directed
1972,2044,directed
3763,4269,directed
4269,655,directed
655,6894,directed
420,3985,directed
3985,7905,directed
7905,8790,directed
8790,2856,directed
2856,2789,directed
2789,4851,directed
1336,7174,directed
2808,3483,directed
3483,5942,directed
5942,1602,directed
6416,4915,directed
4915,8328,directed
8328,5000,directed
5000,5659,directed
5659,8860,directed
8328,5000,directed
5000,7991,directed
7991,1089,directed
1089,5000,directed
5000,5807,directed
5807,2789,directed
5121,2044,directed
2044,2409,directed
4297,8242,directed
8242,7099,directed
6875,4269,directed
2856,4211,directed
4211,3077,directed
6153,3621,directed
3621,7663,directed
3801,8567,directed
5196,6617,directed
5988,7627,directed
7627,3621,directed
8328,5000,directed
5000,139,directed
139,4914,directed
4914,4214,directed
4214,3840,directed
3473,1488,directed
1488,2856,directed
6704,1557,directed
1557,7822,directed
9144,118,directed
7135,6227,directed
6227,2409,directed
8328,9331,directed
9331,3162,directed
3162,2122,directed
2551,9097,directed
4269,5988,directed
5988,2474,directed
2512,1912,directed
5582,3473,directed
3473,1181,directed
7194,5218,directed
5218,2901,directed
2901,5196,directed
3571,6013,directed
6013,5742,directed
1807,3056,directed
3056,6349,directed
155,7627,directed
7019,5245,directed
5245,2409,directed
2856,2067,directed
2067,9533,directed
9533,8753,directed
6122,429,directed
8350,1396,directed
1396,3409,directed
3409,3879,directed
4531,6518,directed
6518,7689,directed
7689,8520,directed
8520,7890,directed
1641,5807,directed
5807,1829,directed
1371,4269,directed
3206,2418,directed
6153,4995,directed
4995,6181,directed
7608,2799,directed
2799,5196,directed
8328,5543,directed
5543,3927,directed
5742,7905,directed
7905,3909,directed
3909,3057,directed
3057,8530,directed
2767,5201,directed
2270,3985,directed
2343,4269,directed
8328,9548,directed
9548,5000,directed
5000,4526,directed
4526,8615,directed
8615,420,directed
420,826,directed
6704,9488,directed
420,826,directed
826,837,directed
837,5000,directed
5000,4526,directed
4099,826,directed
3730,1862,directed
1862,3056,directed
3056,7869,directed
7070,3057,directed
3057,3056,directed
3056,8739,directed
8739,8848,directed
663,4452,directed
2403,3056,directed
3056,8013,directed
8013,2816,directed
2816,7184,directed
7184,2044,directed
5121,2044,directed
2044,5078,directed
2169,8739,directed
8739,8598,directed
8598,3056,directed
3056,6382,directed
6382,7652,directed
7652,7790,directed
9549,2445,directed
2445,3621,directed
3621,5742,directed
420,2541,directed
2541,7905,directed
7905,7166,directed
7166,8023,directed
8023,2998,directed
4191,4864,directed
420,2541,directed
7791,4500,directed
4500,8708,directed
5196,7608,directed
7608,7905,directed
7905,5000,directed
5000,2335,directed
2335,8739,directed
8739,3056,directed
3056,115,directed
7854,2541,directed
2541,7905,directed
7905,1678,directed
7822,3056,directed
3056,8717,directed
8717,5742,directed
5742,7773,directed
7773,8514,directed
8514,9486,directed
9486,1651,directed
6639,9616,directed
891,1275,directed
5651,3985,directed
6843,2409,directed
5121,2044,directed
2044,1701,directed
6079,8513,directed
8513,2816,directed
2816,7822,directed
4217,736,directed
1552,3056,directed
3056,6382,directed
6382,3061,directed
3061,3710,directed
2937,5047,directed
5047,3775,directed
6704,2254,directed
2254,9129,directed
8328,5000,directed
5000,3080,directed
3080,2799,directed
5201,1731,directed
4526,517,directed
517,6698,directed
6698,4292,directed
229,8328,directed
8328,7890,directed
7890,9198,directed
9198,8429,directed
420,2541,directed
2541,7905,directed
7905,3355,directed
3355,8790,directed
2163,1741,directed
1741,6191,directed
2454,3879,directed
3879,7905,directed
7905,3057,directed
3057,835,directed
2925,2734,directed
2551,3077,directed
3077,3056,directed
3056,1972,directed
101,9624,directed
2593,7905,directed
7905,3922,directed
3922,1436,directed
1436,5988,directed
9005,7870,directed
7870,4870,directed
8328,7890,directed
7890,8829,directed
8829,4214,directed
4214,2541,directed
4576,5646,directed
6437,9097,directed
9097,378,directed
378,1353,directed
2490,8893,directed
2734,7104,directed
7104,7184,directed
8011,8328,directed
8328,4739,directed
4739,6079,directed
6079,7773,directed
7773,4501,directed
4501,2103,directed
8328,3114,directed
3114,7184,directed
4341,3009,directed
3009,9050,directed
7590,7608,directed
4921,5921,directed
7747,4067,directed
4067,6888,directed
4128,7184,directed
7184,2816,directed
2816,7822,directed
7822,2404,directed
2404,2044,directed
8328,3056,directed
3056,7507,directed
7507,6608,directed
2310,8456,directed
8456,3353,directed
7414,6247,directed
826,7870,directed
7870,6869,directed
6869,224,directed
224,6704,directed
6704,4600,directed
759,6608,directed
6608,7507,directed
2856,9252,directed
5196,5056,directed
1593,3799,directed
3799,5749,directed
8328,3985,directed
3985,7824,directed
7824,8520,directed
8520,115,directed
8364,7117,directed
7117,9470,directed
9470,4269,directed
7608,7905,directed
7905,8242,directed
8242,1312,directed
1312,3797,directed
1688,675,directed
8822,398,directed
8711,5742,directed
5742,7905,directed
7905,5988,directed
8328,2270,directed
2270,1676,directed
8238,7991,directed
7991,3056,directed
3056,5196,directed
5196,6156,directed
8011,5492,directed
5492,1946,directed
1946,5651,directed
5651,1353,directed
3415,3206,directed
989,2103,directed
2103,5942,directed
289,2055,directed
2055,4450,directed
3801,398,directed
155,7627,directed
8963,636,directed
636,1371,directed
3352,8242,directed
8242,6894,directed
6894,3056,directed
3056,8717,directed
8717,5742,directed
289,1913,directed
1913,4269,directed
7822,8242,directed
8242,3228,directed
3228,3056,directed
3056,1312,directed
7023,8722,directed
6106,5613,directed
5613,6871,directed
6871,5000,directed
5000,1353,directed
1353,2226,directed
2226,1791,directed
1791,6677,directed
6677,6081,directed
6081,9564,directed
2900,5798,directed
5798,2065,directed
8416,8740,directed
8132,4638,directed
2055,192,directed
2734,7905,directed
7905,457,directed
1071,1704,directed
1704,4117,directed
4117,7749,directed
7749,3799,directed
7135,9064,directed
8328,5107,directed
2856,9091,directed
8492,2734,directed
4531,440,directed
440,1741,directed
8279,9262,directed
9262,5674,directed
5522,4481,directed
4513,2044,directed
2044,3056,directed
3056,9375,directed
5120,9170,directed
4480,5742,directed
8328,5000,directed
5000,8703,directed
8703,2149,directed
2149,2690,directed
3213,4743,directed
5195,341,directed
341,5506,directed
5742,7905,directed
